12175,Powrót do klasy,Strangers with Candy,http://www.filmweb.pl/film/Powr%C3%B3t+do+klasy-2005-172597,2005,38,588,60671,0000111101,6579,60,Strangers with Candy,2005
12176,Mściciel z Laramie,The Man from Laramie,http://www.filmweb.pl/film/M%C5%9Bciciel+z+Laramie-1955-31309,1955,72,588,68874,0000013310,5697,74,The Man from Laramie,1955
12177,Władca życzeń 4: Spełniona przepowiednia,Wishmaster 4: The Prophecy Fulfilled,http://www.filmweb.pl/film/W%C5%82adca+%C5%BCycze%C5%84+4%3A+Spe%C5%82niona+przepowiednia-2002-98854,2002,41,587,79366,1111110000,2108,40,Wishmaster 4: The Prophecy Fulfilled,2002
12178,Ogród,The Garden,http://www.filmweb.pl/film/Ogr%C3%B3d-2006-236405,2006,53,582,66470,0011110000,582,47,The Garden,2006
12179,Jolene,,http://www.filmweb.pl/film/Jolene-2008-378018,2008,70,584,32751,0000012101,2427,66,Jolene,2008
12180,Pociąg śmierci do Denver,Atomic Train,http://www.filmweb.pl/film/Poci%C4%85g+%C5%9Bmierci+do+Denver-1999-34997,1999,66,586,5681,1011110000,1779,46,Atomic Train,1999
12182,Prywatne życie Sherlocka Holmesa,The Private Life of Sherlock Holmes,http://www.filmweb.pl/film/Prywatne+%C5%BCycie+Sherlocka+Holmesa-1970-33102,1970,68,585,70254,0000012210,6618,72,The Private Life of Sherlock Holmes,1970
12183,Dzieci kukurydzy 6: Powrót Isaaca,Children of the Corn 666: Isaac's Return,http://www.filmweb.pl/film/Dzieci+kukurydzy+6%3A+Powr%C3%B3t+Isaaca-1999-87657,1999,43,585,12251,2111000001,2844,37,Children of the Corn 666: Isaac's Return,1999
12186,The Hunters,,http://www.filmweb.pl/film/The+Hunters-2011-559662,2011,41,586,67444,1111100001,1737,42,The Hunters,2011
12187,Transmorphers,,http://www.filmweb.pl/film/Transmorphers-2007-416262,2007,23,585,74645,7000000000,3868,17,Transmorphers,2007
12188,Walkower,,http://www.filmweb.pl/film/Walkower-1965-11534,1965,74,585,77980,.000012211,192,73,Walkower,1965
12189,Evelyn,,http://www.filmweb.pl/film/Evelyn-2012-657595,2012,56,582,20998,0001121001,106,59,Evelyn,2012
12190,Restraint,,http://www.filmweb.pl/film/Restraint-2008-229427,2008,60,583,53588,0000122100,4371,62,Restraint,2008
12193,Anioł nad morzem,Un Ange à la mer,http://www.filmweb.pl/film/Anio%C5%82+nad+morzem-2009-528006,2009,66,584,75768,0000111110,224,63,Un ange à la mer,2009
12194,Instynkt wilka - Zimne serca,Varg Veum - Kalde Hjerter,http://www.filmweb.pl/film/Instynkt+wilka+-+Zimne+serca-2012-547464,2012,66,582,76858,0000122000,492,59,Varg Veum - Kalde Hjerter,2012
12195,Gdzie jest pani Mikołajowa,Finding Mrs. Claus,http://www.filmweb.pl/film/Gdzie+jest+pani+Miko%C5%82ajowa-2012-680094,2012,61,582,22342,0000121101,339,62,Finding Mrs. Claus,2012
12196,Błękitna stal,Blue Steel,http://www.filmweb.pl/film/B%C5%82%C4%99kitna+stal-1989-4402,1989,62,583,9027,0001221000,8085,56,Blue Steel,1989
12197,Amador,,http://www.filmweb.pl/film/Amador-2010-535494,2010,67,583,3878,0000012100,603,68,Amador,2010
12198,Hello! How are you?,Buna! Ce faci?,http://www.filmweb.pl/film/Hello%21+How+are+you-2010-591223,2010,65,581,10348,0000001212,1148,73,Buna! Ce faci?,2010
12199,Noce Harlemu,Harlem Nights,http://www.filmweb.pl/film/Noce+Harlemu-1989-8175,1989,62,583,26876,0000111101,12380,58,Harlem Nights,1989
12201,Topaz,,http://www.filmweb.pl/film/Topaz-1969-11140,1969,67,583,74260,0000122100,11139,63,Topaz,1969
12202,Drake i Josh Jadą Do Hollywood,Drake and Josh Go Hollywood,http://www.filmweb.pl/film/Drake+i+Josh+Jad%C4%85+Do+Hollywood-2006-311938,2006,70,583,18755,0000011002,1894,69,Drake and Josh Go Hollywood,2006
12203,I zbaw nas ode złego,Deliver Us from Evil,http://www.filmweb.pl/film/I+zbaw+nas+ode+z%C5%82ego-2006-364825,2006,76,581,16328,0000001311,6960,80,Deliver Us from Evil,2006
12204,Niebieski caprice,Blue Caprice,http://www.filmweb.pl/film/Niebieski+caprice-2013-642278,2013,55,580,8971,0000122000,3735,60,Blue Caprice,2013
12205,Konflikt interesów,Living & Dying,http://www.filmweb.pl/film/Konflikt+interes%C3%B3w-2007-263543,2007,49,582,39589,2011100001,1584,41,Living & Dying,2007
12206,Wojownik bez strachu,Death Trance,http://www.filmweb.pl/film/Wojownik+bez+strachu-2005-206410,2005,61,582,16056,0000111101,1427,59,Death Trance,2005
12207,Wielka misja Maxa Keeble'a,Max Keeble's Big Move,http://www.filmweb.pl/film/Wielka+misja+Maxa+Keeble%27a-2001-31869,2001,58,582,42197,0001111001,5114,53,Max Keeble's Big Move,2001
12208,Podpalaczka 2,Firestarter 2: Rekindled,http://www.filmweb.pl/film/Podpalaczka+2-2002-98536,2002,61,582,22438,0001110000,2145,50,Firestarter 2: Rekindled,2002
12209,"Mężczyzna, który kocha",L'Uomo che ama,http://www.filmweb.pl/film/M%C4%99%C5%BCczyzna%2C+kt%C3%B3ry+kocha-2008-480224,2008,58,582,35799,0000121100,520,58,L'uomo che ama,2008
12210,Srebrny rumak,The Silver Brumby,http://www.filmweb.pl/film/Srebrny+rumak-1993-10874,1993,71,582,71230,0000111101,634,59,The Silver Brumby,1993
12211,Jej alibi,Her Alibi,http://www.filmweb.pl/film/Jej+alibi-1989-36587,1989,67,581,27563,0001221000,4995,56,Her Alibi,1989
12212,Grzech,Sin,http://www.filmweb.pl/film/Grzech-2003-105894,2003,50,581,58088,0001210000,1497,47,Sin,2003
12213,Z podniesionym czołem 3: W imię sprawiedliwości,Walking Tall: Lone Justice,http://www.filmweb.pl/film/Z+podniesionym+czo%C5%82em+3%3A+W+imi%C4%99+sprawiedliwo%C5%9Bci-2007-339406,2007,59,582,77963,1001110001,1186,50,Walking Tall: Lone Justice,2007
12214,Kochając Leah,Loving Leah,http://www.filmweb.pl/film/Kochaj%C4%85c+Leah-2009-498907,2009,63,581,40463,0000012111,1457,71,Loving Leah,2009
12215,Offline,Cyberstalker,http://www.filmweb.pl/film/Offline-2012-647253,2012,46,580,14551,1011100000,378,41,Cyberstalker,2012
12216,Zwariowani detektywi,Loose Cannons,http://www.filmweb.pl/film/Zwariowani+detektywi-1990-7405,1990,59,582,39900,0011210000,3221,47,Loose Cannons,1990
12218,Balansując nad przepaścią,Over kanten,http://www.filmweb.pl/film/Balansuj%C4%85c+nad+przepa%C5%9Bci%C4%85-2012-630310,2012,61,579,48876,1001111000,497,48,Over kanten,2012
12220,Dwudziesta dziewiąta ulica,29th Street,http://www.filmweb.pl/film/Dwudziesta+dziewi%C4%85ta+ulica-1991-3490,1991,72,581,578,0000012211,1856,72,29th Street,1991
12221,Pyton 2,Python 2,http://www.filmweb.pl/film/Pyton+2-2002-97208,2002,23,581,52198,3111000000,757,29,Python 2,2002
12222,Suzhou,Suzhou He,http://www.filmweb.pl/film/Suzhou-2000-30387,2000,76,580,61516,0000012311,2815,75,Suzhou he,2000
12223,Najemnik,The Hireling,http://www.filmweb.pl/film/Najemnik-1973-89470,1973,56,581,67202,0000013200,290,69,The Hireling,1973
12224,Szara Sowa,Grey Owl,http://www.filmweb.pl/film/Szara+Sowa-1999-949,1999,64,581,25833,0000122100,2558,60,Grey Owl,1999
12226,Czwarta wojna,The Fourth War,http://www.filmweb.pl/film/Czwarta+wojna-1990-92501,1990,60,580,66366,0001221000,876,56,The Fourth War,1990
12227,Królowa XXL,Queen Sized,http://www.filmweb.pl/film/Kr%C3%B3lowa+XXL-2008-464541,2008,56,580,52359,1001110001,968,50,Queen Sized,2008
12228,Król Drozdobrody,König Drosselbart,http://www.filmweb.pl/film/Kr%C3%B3l+Drozdobrody-2008-537023,2008,68,579,35428,.0.0012101,103,70,König Drosselbart,2008
12229,Niepokorni,Les Insoumis,http://www.filmweb.pl/film/Niepokorni-2008-435709,2008,60,580,38711,0000121000,508,57,Les insoumis,2008
12230,Tobruk,,http://www.filmweb.pl/film/Tobruk-2008-446958,2008,57,580,73969,0000122100,804,60,Tobruk,2008
12231,Trafiona-zatopiona,Drowning Mona,http://www.filmweb.pl/film/Trafiona-zatopiona-2000-1441,2000,59,580,18919,0000121100,11136,56,Drowning Mona,2000
12232,Straceni chłopcy 3,Lost Boys: The Thirst,http://www.filmweb.pl/film/Straceni+ch%C5%82opcy+3-2010-548033,2010,46,580,40051,0001111001,2798,53,Lost Boys: The Thirst,2010
12234,Powrót tajemniczego blondyna,Le retour du grand blond,http://www.filmweb.pl/film/Powr%C3%B3t+tajemniczego+blondyna-1974-8830,1974,69,578,38104,0000122100,1793,67,Le retour du grand blond,1974
12235,Upiór w operze,Il Fantasma dell'opera,http://www.filmweb.pl/film/Upi%C3%B3r+w+operze-1998-11403,1998,55,579,30188,1111110000,4079,41,Il fantasma dell'opera,1998
12236,Gambit turecki,Turetskiy gambit,http://www.filmweb.pl/Gambit.Turecki,2005,71,579,75201,0000012111,2452,71,Turetskiy gambit,2005
12238,Zapasy z Ernestem Hemingwayem,Wrestling Ernest Hemingway,http://www.filmweb.pl/film/Zapasy+z+Ernestem+Hemingwayem-1993-11944,1993,72,579,79732,0000012111,2260,71,Wrestling Ernest Hemingway,1993
12239,Cezar i Kleopatra,Caesar and Cleopatra,http://www.filmweb.pl/film/Cezar+i+Kleopatra-1945-31142,1945,73,580,10700,0000122101,1572,65,Caesar and Cleopatra,1945
12240,Gloria,,http://www.filmweb.pl/film/Gloria-1980-38898,1980,73,578,25059,0000012211,5089,71,Gloria,1980
12243,Zaciemnienie,The Blackout,http://www.filmweb.pl/film/Zaciemnienie-2009-542670,2009,27,579,64132,2111100000,1387,34,The Blackout,2009
12244,Kickin' It Old Skool,,http://www.filmweb.pl/film/Kickin%27+It+Old+Skool-2007-320844,2007,58,579,34133,1001110001,5912,46,Kickin' It Old Skool,2007
12245,Balto III: Wicher zmian,Balto III: Wings of Change,http://www.filmweb.pl/film/Balto+III%3A+Wicher+zmian-2004-163516,2004,73,578,6590,0000111102,1249,65,Balto III: Wings of Change,2004
12247,Inwazja rekinów,Jersey Shore Shark Attack,http://www.filmweb.pl/film/Inwazja+rekin%C3%B3w-2012-651304,2012,23,577,32295,3100000001,1237,30,Jersey Shore Shark Attack,2012
12248,Zanim zniknę,Before I Disappear,http://www.filmweb.pl/film/Zanim+znikn%C4%99-2014-701663,2014,72,356,7318,0000012211,1456,72,Before I Disappear,2014
12249,Nazywam się Nobody,Il Mio nome è Nessuno,http://www.filmweb.pl/film/Nazywam+si%C4%99+Nobody-1973-6360,1973,71,578,30258,0000012211,15146,75,Il mio nome è Nessuno,1973
12250,Traffic Crossing Leeds Bridge,,http://www.filmweb.pl/film/Traffic+Crossing+Leeds+Bridge-1888-269165,1888,64,578,74555,0000011102,1487,72,Traffic Crossing Leeds Bridge,1888
12251,Podłącz się,Sleep Dealer,http://www.filmweb.pl/film/Pod%C5%82%C4%85cz+si%C4%99-2008-467620,2008,58,578,58538,0000122100,5305,59,Sleep Dealer,2008
12253,Autobus,Get on the Bus,http://www.filmweb.pl/film/Autobus-1996-5816,1996,70,577,24595,0000012200,3735,68,Get on the Bus,1996
12256,"Klub ""Raj""",Club Paradise,http://www.filmweb.pl/film/Klub+%22Raj%22-1986-4615,1986,63,576,13033,0011210000,4288,48,Club Paradise,1986
12257,Wiatrodzień Kubusia Puchatka,Winnie the Pooh and the Blustery Day,http://www.filmweb.pl/film/Wiatrodzie%C5%84+Kubusia+Puchatka-1968-153342,1968,79,576,79289,0000001312,3093,79,Winnie the Pooh and the Blustery Day,1968
12258,Bestia,Lockjaw: Rise of the Kulev Serpent,http://www.filmweb.pl/film/Bestia-2008-477116,2008,25,577,39704,3210000000,474,24,Lockjaw: Rise of the Kulev Serpent,2008
12259,Matka,The Mother,http://www.filmweb.pl/film/Matka-2003-111712,2003,63,576,69259,0000012200,3333,69,The Mother,2003
12260,Święty Jan Bosco,Don Bosco,http://www.filmweb.pl/film/%C5%9Awi%C4%99ty+Jan+Bosco-2004-159097,2004,76,576,18146,00.0001104,126,81,Don Bosco,2004
12261,Kamienny krąg,Le Concile de Pierre,http://www.filmweb.pl/film/Kamienny+kr%C4%85g-2006-241196,2006,54,577,37737,0011210000,1783,48,Le concile de pierre,2006
12262,Krótki dzień pracy,,http://www.filmweb.pl/film/Kr%C3%B3tki+dzie%C5%84+pracy-1981-6887,1981,71,576,35121,0000012101,132,70,Krótki dzien pracy,1981
12263,Roswell,,http://www.filmweb.pl/film/Roswell-1994-31573,1994,65,577,54593,0000122100,1726,63,Roswell,1994
12264,Dziwne losy Jane Eyre,Jane Eyre,http://www.filmweb.pl/film/Dziwne+losy+Jane+Eyre-1997-127590,1997,69,576,32040,0000012212,1938,72,Jane Eyre,1997
12265,The Silent City,,http://www.filmweb.pl/film/The+Silent+City-2006-392440,2006,63,575,71220,0000012211,929,69,The Silent City,2006
12266,Imperium namiętności,Ai no borei,http://www.filmweb.pl/film/Imperium+nami%C4%99tno%C5%9Bci-1978-35119,1978,65,576,3062,0000013200,2115,70,Ai no borei,1978
12267,Morderstwo w hotelu Gallop,Murder at the Gallop,http://www.filmweb.pl/film/Morderstwo+w+hotelu+Gallop-1963-108467,1963,75,576,44660,0000013211,3070,73,Murder at the Gallop,1963
12268,Czuły pocałunek,Ae Fond Kiss...,http://www.filmweb.pl/film/Czu%C5%82y+poca%C5%82unek-2004-111402,2004,69,576,2800,0000013210,5441,72,Ae Fond Kiss...,2004
12270,Tarzan i Zaginione Miasto,Tarzan and the Lost City,http://www.filmweb.pl/film/Tarzan+i+Zaginione+Miasto-1998-184,1998,48,576,62338,1111100000,1698,39,Tarzan and the Lost City,1998
12271,Bunt zmarłych,Shadow: Dead Riot,http://www.filmweb.pl/film/Bunt+zmar%C5%82ych-2006-187789,2006,34,575,57079,1111110000,749,41,Shadow: Dead Riot,2006
12272,Dziewczyna żołnierza,Soldier's Girl,http://www.filmweb.pl/film/Dziewczyna+%C5%BCo%C5%82nierza-2003-108350,2003,75,564,59045,0000001212,4215,81,Soldier's Girl,2003
12273,Dwadzieścia dziewięć palm,Twentynine Palms,http://www.filmweb.pl/film/Dwadzie%C5%9Bcia+dziewi%C4%99%C4%87+palm-2003-124084,2003,62,575,75314,1000111000,3049,52,Twentynine Palms,2003
12274,Aligator 3 - Lake Placid,Lake Placid 3,http://www.filmweb.pl/film/Aligator+3+-+Lake+Placid-2010-544408,2010,31,574,37202,2111000000,2413,33,Lake Placid 3,2010
12276,Amerykański samuraj,American Samurai,http://www.filmweb.pl/film/Ameryka%C5%84ski+samuraj-1992-40517,1992,61,575,4095,0011110000,1207,48,American Samurai,1992
12277,Wyzwolenie,Osvobozhdenie,http://www.filmweb.pl/film/Wyzwolenie-1969-101418,1969,74,575,48628,0000001113,635,80,Osvobozhdenie,1969
12278,Mordercze pszczoły,Die Bienen - Tödliche Bedrohung,http://www.filmweb.pl/film/Mordercze+pszczo%C5%82y-2008-514599,2008,36,574,17258,1112100000,196,38,Die Bienen - Tödliche Bedrohung,2008
12279,Przygody najsprytniejszego z braci Holmesów,The Adventure of Sherlock Holmes' Smarter Brother,http://www.filmweb.pl/film/Przygody+najsprytniejszego+z+braci+Holmes%C3%B3w-1975-10135,1975,70,574,63247,0000121100,4306,61,The Adventure of Sherlock Holmes' Smarter Brother,1975
12281,Hunger,,http://www.filmweb.pl/film/Hunger-2009-472718,2009,48,572,29188,0001221000,3015,52,Hunger,2009
12282,Na Ostrzu 4: Ogień i Lód,The Cutting Edge: Fire & Ice,http://www.filmweb.pl/film/Na+Ostrzu+4%3A+Ogie%C5%84+i+L%C3%B3d-2010-538976,2010,69,572,65225,0000111101,748,61,The Cutting Edge: Fire & Ice,2010
12283,Hua Pi 2,,http://www.filmweb.pl/film/Hua+Pi+2-2012-606215,2012,72,571,29050,0000122100,1917,63,Hua pi 2,2012
12284,Pokój 237,Room 237,http://www.filmweb.pl/film/Pok%C3%B3j+237-2012-645957,2012,67,574,54513,0000122100,12613,63,Room 237,2012
12285,Teoria miłości,Window Theory,http://www.filmweb.pl/film/Teoria+mi%C5%82o%C5%9Bci-2005-106185,2005,51,574,79239,2101110001,470,41,Window Theory,2005
12286,Protektor,The Protector,http://www.filmweb.pl/film/Protektor-1985-10767,1985,67,574,70303,0001221000,2352,56,The Protector,1985
12287,Little Deaths,,http://www.filmweb.pl/film/Little+Deaths-2011-600078,2011,38,573,39445,1011111000,2143,47,Little Deaths,2011
12288,The Slaughter Rule,,http://www.filmweb.pl/film/The+Slaughter+Rule-2002-39614,2002,68,574,71313,0000122101,1888,61,The Slaughter Rule,2002
12289,El Cid - Legenda o mężnym rycerzu,El Cid: La leyenda,http://www.filmweb.pl/El.Cid.Legenda.O.Meznym.Rycerzu,2003,63,573,19743,0001211001,526,55,El Cid: La leyenda,2003
12293,Parada wielkanocna,Easter Parade,http://www.filmweb.pl/film/Parada+wielkanocna-1948-31696,1948,74,573,19382,0000012211,5729,75,Easter Parade,1948
12294,Smocze wzgórze,Dragon Hill. La colina del dragón,http://www.filmweb.pl/Smocze.Wzgorze,2002,61,572,18720,0001110002,135,57,Dragon Hill. La colina del dragón,2002
12295,Mistrz deskorolki,Gleaming the Cube,http://www.filmweb.pl/film/Mistrz+deskorolki-1989-7761,1989,68,571,25008,0000121101,4560,60,Gleaming the Cube,1989
12296,Syndykat zbrodni,The Parallax View,http://www.filmweb.pl/film/Syndykat+zbrodni-1974-10716,1974,71,573,69826,0000012211,9540,73,The Parallax View,1974
12297,Nad morzem,Alamar,http://www.filmweb.pl/film/Nad+morzem-2009-539869,2009,71,570,3282,0000012211,1770,73,Alamar,2009
12298,Scrat's Continental Crack-Up,,http://www.filmweb.pl/film/Scrat%27s+Continental+Crack-Up-2010-611994,2010,75,571,56231,0000001212,1277,77,Scrat's Continental Crack-Up,2010
12300,Powrót na ring,The Nail: The Story of Joey Nardone,http://www.filmweb.pl/film/Powr%C3%B3t+na+ring-2009-480926,2009,67,572,69360,0000011101,350,62,The Nail: The Story of Joey Nardone,2009
12301,Markiz de Sade,Sade,http://www.filmweb.pl/film/Markiz+de+Sade-2000-1478,2000,62,571,55139,0000122100,1395,63,Sade,2000
12302,Atomówki - film,The Powerpuff Girls,http://www.filmweb.pl/film/Atom%C3%B3wki+-+film-2002-32055,2002,64,572,70165,0000112101,6894,64,The Powerpuff Girls,2002
12303,Ludzie mafii,Made Men,http://www.filmweb.pl/film/Ludzie+mafii-1999-36330,1999,60,572,40983,0000121100,1455,59,Made Men,1999
12304,Bojaźń i drżenie,Stupeur et tremblements,http://www.filmweb.pl/film/Boja%C5%BA%C5%84+i+dr%C5%BCenie-2003-110853,2003,72,572,60856,0000012210,3274,71,Stupeur et tremblements,2003
12305,Wujek,Uncle,http://www.filmweb.pl/film/Wujek-1996-221326,1996,70,571,76015,0000013100,424,70,Uncle,1996
12306,Obraz,Le Tableau,http://www.filmweb.pl/film/Obraz-2011-637355,2011,73,570,38193,0000012211,1779,73,Le tableau,2011
12307,Wojny domowe,East Is East,http://www.filmweb.pl/film/Wojny+domowe-1999-1343,1999,73,570,19371,0000012200,13478,69,East Is East,1999
12308,Podróż Felicji,Felicia's Journey,http://www.filmweb.pl/film/Podr%C3%B3%C5%BC+Felicji-1999-5582,1999,62,571,22030,0000012210,6323,70,Felicia's Journey,1999
12309,Noc amerykańska,La nuit américaine,http://www.filmweb.pl/film/Noc+ameryka%C5%84ska-1973-32449,1973,75,568,36597,0000001311,12370,80,La nuit américaine,1973
12310,Hole in One,,http://www.filmweb.pl/film/Hole+in+One-2010-565782,2010,37,571,28240,3111000001,2558,30,Hole in One,2010
12311,Reality,,http://www.filmweb.pl/film/Reality-2012-619120,2012,56,570,53064,0000013200,2958,67,Reality,2012
12313,Droga na północ,Tie Pohjoiseen,http://www.filmweb.pl/film/Droga+na+p%C3%B3%C5%82noc-2012-646060,2012,63,570,73594,0000122100,1171,65,Tie pohjoiseen,2012
12314,Efekt jeziora,The Lake Effect,http://www.filmweb.pl/film/Efekt+jeziora-2010-535759,2010,56,570,67947,0000111001,153,54,The Lake Effect,2010
12315,Księga mistrzów,Kniga Masterov,http://www.filmweb.pl/film/Ksi%C4%99ga+mistrz%C3%B3w-2009-504845,2009,57,570,34716,1011110001,539,45,Kniga masterov,2009
12316,Go-hyang-i: Jook-eum-eul Bo-neun Doo Gae-eui Noon,,http://www.filmweb.pl/film/Go-hyang-i%3A+Jook-eum-eul+Bo-neun+Doo+Gae-eui+Noon-2011-609971,2011,62,570,25127,0000121001,644,60,Go-hyang-i: Jook-eum-eul Bo-neun Doo Gae-eui Noon,2011
12317,Magiczny kamień,Back to Gaya,http://www.filmweb.pl/film/Magiczny+kamie%C5%84-2004-109487,2004,55,569,6278,0001211000,1232,52,Back to Gaya,2004
12319,Wakacje: żegnaj szkoło,Recess: School's Out,http://www.filmweb.pl/film/Wakacje%3A+%C5%BCegnaj+szko%C5%82o-2001-30626,2001,66,569,53108,0000122101,5252,65,Recess: School's Out,2001
12321,The Last Word,,http://www.filmweb.pl/film/The+Last+Word-2008-404715,2008,66,569,68160,0000122100,2487,64,The Last Word,2008
12322,Egzamin z morderstwa,Tesis sobre un homicidio,http://www.filmweb.pl/film/Egzamin+z+morderstwa-2013-652987,2013,59,565,62872,0000122100,3679,63,Tesis sobre un homicidio,2013
12323,Zatrzymane życie,Still Life,http://www.filmweb.pl/film/Zatrzymane+%C5%BCycie-2013-668833,2013,76,570,60399,0000002311,1595,76,Still Life,2013
12324,Sugar Hill,,http://www.filmweb.pl/film/Sugar+Hill-1993-6052,1993,69,568,61000,0001121100,2743,58,Sugar Hill,1993
12325,Miłość w rytmie latino,"Mi Casa, Su Casa",http://www.filmweb.pl/film/Mi%C5%82o%C5%9B%C4%87+w+rytmie+latino-2003-106370,2003,60,569,42889,0001111001,421,53,"Mi Casa, Su Casa",2003
12326,Darfur,,http://www.filmweb.pl/film/Darfur-2009-508690,2009,71,569,15085,1000011102,1769,60,Darfur,2009
12328,Fabryka marzeń,The Dust Factory,http://www.filmweb.pl/film/Fabryka+marze%C5%84-2004-37258,2004,72,569,65760,0000111101,1211,62,The Dust Factory,2004
12329,Jego brat,Son frère,http://www.filmweb.pl/Jego.Brat,2003,72,569,59237,0000012201,1258,69,Son frère,2003
12330,Wielka Stopa,Bigfoot,http://www.filmweb.pl/film/Wielka+Stopa-2012-654206,2012,21,569,8095,3110000000,971,28,Bigfoot,2012
12331,Bez śladu,Without a Clue,http://www.filmweb.pl/film/Bez+%C5%9Bladu-1988-11736,1988,72,568,79444,0000012211,6378,70,Without a Clue,1988
12332,Suplement,,http://www.filmweb.pl/Suplement,2002,63,567,61348,0000131100,102,57,Suplement,2002
12334,Włamanie z imprezą,Dollhouse,http://www.filmweb.pl/film/W%C5%82amanie+z+imprez%C4%85-2012-646183,2012,40,568,18085,1001111001,307,50,Dollhouse,2012
12336,Samotny ojciec,Solo un padre,http://www.filmweb.pl/film/Samotny+ojciec-2008-481921,2008,67,568,59076,0000014100,277,66,Solo un padre,2008
12337,Samotne śledztwo,Contre-enquête,http://www.filmweb.pl/film/Samotne+%C5%9Bledztwo-2007-346753,2007,68,566,13670,0000023100,1764,66,Contre-enquête,2007
12338,Nawiedzone liceum,Haunted High,http://www.filmweb.pl/film/Nawiedzone+liceum-2012-632813,2012,25,567,27036,2111000000,934,32,Haunted High,2012
12339,Emmanuelle 2,Emmanuelle: L'antivierge,http://www.filmweb.pl/film/Emmanuelle+2-1975-37076,1975,58,568,20370,0011110000,1961,46,Emmanuelle: L'antivierge,1975
12340,Karmienie dziecka,Repas de bébé,http://www.filmweb.pl/film/Karmienie+dziecka-1895-96232,1895,61,567,53495,0001121000,1546,59,Repas de bébé,1895
12341,Uzak,,http://www.filmweb.pl/film/Uzak-2002-99109,2002,73,565,76566,0000001212,10779,77,Uzak,2002
12342,W imię miłości,The Pact,http://www.filmweb.pl/film/W+imi%C4%99+mi%C5%82o%C5%9Bci-2002-99290,2002,67,568,69791,0001211002,390,58,The Pact,2002
12343,Hua pi,,http://www.filmweb.pl/film/Hua+pi-2008-450385,2008,67,566,29049,0000122100,2954,64,Hua pi,2008
12344,We śnie,Dans ton sommeil,http://www.filmweb.pl/film/We+%C5%9Bnie-2010-496726,2010,53,568,15035,0001221000,983,56,Dans ton sommeil,2010
12346,Passione,,http://www.filmweb.pl/film/Passione-2010-584989,2010,66,568,49602,0000012101,340,69,Passione,2010
12347,Thorne: Kokon,Thorne: Sleepyhead,http://www.filmweb.pl/film/Thorne%3A+Kokon-2010-602895,2010,64,565,73309,0000012200,1346,68,Thorne: Sleepyhead,2010
12348,Moja szurnięta rodzinka,Moya bezumnaya semya,http://www.filmweb.pl/film/Moja+szurni%C4%99ta+rodzinka-2012-610551,2012,52,566,44313,0000210001,172,50,Moya bezumnaya semya,2012
12350,Nietykalny Drew Peterson,Drew Peterson: Untouchable,http://www.filmweb.pl/film/Nietykalny+Drew+Peterson-2012-644443,2012,55,567,18851,0000121001,1025,61,Drew Peterson: Untouchable,2012
12351,Małżeństwo Tui,Tuya de hun shi,http://www.filmweb.pl/film/Ma%C5%82%C5%BCe%C5%84stwo+Tui-2006-406279,2006,65,567,75273,0000012210,1809,72,Tuya de hun shi,2006
12352,Pająki 2,Spiders II: Breeding Ground,http://www.filmweb.pl/film/Paj%C4%85ki+2-2001-38170,2001,27,566,59712,2111000000,1084,29,Spiders II: Breeding Ground,2001
12355,Sonny,,http://www.filmweb.pl/film/Sonny-2002-35637,2002,66,566,59314,0000121000,3289,57,Sonny,2002
12356,Opowieść o Zbawicielu,The Visual Bible: The Gospel of John,http://www.filmweb.pl/Opowiesc.O.Zbawicielu,2003,73,565,72457,0000001114,1894,77,The Visual Bible: The Gospel of John,2003
12358,Ich dwóch i Paryż,Seuls two,http://www.filmweb.pl/film/Ich+dw%C3%B3ch+i+Pary%C5%BC-2008-458439,2008,58,566,56822,0001121000,1303,53,Seuls Two,2008
12359,Ju-on: Shiroi rôjo,,http://www.filmweb.pl/film/Ju-on%3A+Shiroi+r%C3%B4jo-2009-528249,2009,59,564,32907,0000121101,1033,63,Ju-on: Shiroi rôjo,2009
12360,Zabij mnie jeszcze raz,Kill Me Again,http://www.filmweb.pl/film/Zabij+mnie+jeszcze+raz-1989-6742,1989,67,566,34234,0000122100,2920,63,Kill Me Again,1989
12361,"Zanim powiesz ""Tak!""",Before You Say 'I Do',http://www.filmweb.pl/film/Zanim+powiesz+%22Tak%21%22-2009-495399,2009,60,565,7334,0000121101,704,61,Before You Say 'I Do',2009
12363,Dickie Roberts: Kiedyś gwiazda,Dickie Roberts: Former Child Star,http://www.filmweb.pl/film/Dickie+Roberts%3A+Kiedy%C5%9B+gwiazda-2003-100313,2003,59,566,17215,0000121000,10731,56,Dickie Roberts: Former Child Star,2003
12365,Moja krwawa walentynka,My Bloody Valentine,http://www.filmweb.pl/film/Moja+krwawa+walentynka-1981-136772,1981,67,565,44889,0000121100,10106,62,My Bloody Valentine,1981
12366,Slacker,,http://www.filmweb.pl/film/Slacker-1991-154970,1991,71,563,58471,0000012211,12444,71,Slacker,1991
12367,Miseuteo robin ggosigi,,http://www.filmweb.pl/film/Miseuteo+robin+ggosigi-2006-396594,2006,73,565,43433,0000012101,1012,69,Miseuteo robin ggosigi,2006
12368,Klaps,,http://www.filmweb.pl/film/Klaps-1976-6771,1976,56,564,34663,0000122000,147,59,Klaps,1976
12369,Saw,,http://www.filmweb.pl/film/Saw-2003-296292,2003,69,565,55924,0000001212,2583,76,Saw,2003
